发文时间,标题,发文位置,阅读量,在看数,点赞数,转发数,留言数,链接,封面,类别,图片/视频引用（次）,字数,数据引用（次）,描述疾病原理（是/否）,本地相关性,主要医护职称,故事/案例引用（个）
2024-01-12 19:03:56,舟山医院成功加入浙大二院超声医学科远程学习平台，助力超声医生提升专业技术水平,4,1637,1,2,37,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649567483&idx=4&sn=035d5f1a9f7d47456b8418dca80e9e0d&chksm=89f050cd70f7360e1a80c9a8fa98d1a2db4a35d52cd6549d054635d6e4cd6d36be8a2ee61163&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicaic0JrZeXiaiaUoic2y4JYbLtYOgKXib1ibAZFzGWsjp6nYZ88ibfnk8APQCaXribZVmonmWwVdtZQcyiapw/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2024-01-05 18:32:14,​七旬老汉脚下打滑 背和屁股痛的厉害 结果竟然……,4,1591,1,4,13,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649567299&idx=4&sn=44363065e1417c0485e06d560d5b43a2&chksm=89359df3b52346987174fa10af8b2d8fe69da5900446d2c0593a696c7005755ee87eac020233&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicQAtNq1pJ2VMIRUeOKKR7kmiceIsRAskf41b6nkegDqia3rEjevV0rFmxbke5MobTa4Lx5C9iafM5zQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-12-28 16:45:31,专家医讯丨浙大二院专家一周出诊表（1月1日-1月7日）,4,1806,2,2,24,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649567194&idx=4&sn=e3b8bbfee708ad2090405adfd01bc5e8&chksm=89a56429ced994d21a3a0ec3a8eebd404f5163e007db891eeebefbabed2e2d212cae15e68f5d&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibbCVl4kLlXhGc5QkYn7iaaIfzWFicQ9227Ken7bnzwT9ZohuhMUbyFPOBCcZOUgeIxpTqJ0wTkAPIg/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-12-22 18:05:10,专家医讯丨浙大二院专家一周出诊表（12月25日-12月31日）,4,1824,0,1,43,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566995&idx=4&sn=18ceb41299b1c99bf6810a857a2c31d5&chksm=890f05d34ae57af2d40f1c54cb7c301c41c1a70f4f1b98b3b538753a8a68e094cd94eaa31da2&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSic6Gu2dD8CWeoP4quaF9EQBk4uYMIEJZ2SosP7iaOlpEiaDkUdGI4oicvkukjRxLVWjnRbCibRlMRfKDA/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-12-08 18:38:05,专家医讯丨沪上名医一周出诊表（12月11日-12月17日）,4,2066,2,3,12,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566818&idx=4&sn=70a086154e970d5dd6298c59786fbca4&chksm=8967d71718223237d4cf494af02f0c3ac4f60d1cdedcdb2c0056215dd62c81825b37bf16e4d8&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSib2lYtCsaI2HNme3Sgx9j0xOjMtxW41xmYQfwMDWialsY1icNUYlOmOtXwnnuDbA0RWm2Mjl5RXvqkg/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-12-02 12:06:49,仅用30分钟，舟山医院、浙大二院通力合作成功为九旬高龄患者行人工髋关节置换手术,4,2522,4,9,65,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566670&idx=4&sn=3c82f592dca979f315dbbd43941cdaa1&chksm=89e5d5858c39ca5bafb7149282730a83ea5ac3d13753feccfcf3e15aceba89ad354c2c751961&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSichqlf27UKq3O3WicATnJn0rqYILws4ySoianEQcQibVcMRZichfE5Cibviah3zuezg6ibAoUa4Jz2wNPZQQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-11-24 19:03:40,专家医讯丨沪上名医一周出诊表（11月27日—12月3日）,4,2396,1,0,16,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566525&idx=4&sn=21ad2630c76fe24e58c3216902455777&chksm=8936677694c67269006876bf9a1d8d43f53f275a694807ee24d8f1f587a4c22cc487c7e80281&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9ghAzQ1gWAvYQzcXYicicrTkILWRIRKzgQTCowMtKdJ7aAZoRic2Yv0GqW439MjfW5D3bgbIfaqOP3A/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-11-10 18:04:36,专家医讯丨11月19日下午上海肿瘤医院乳腺外科专家李俊杰来舟山医院坐诊,4,1565,1,2,24,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566353&idx=4&sn=4ad77181e8b7baa58494fde1a10ccd8d&chksm=89be940f842af178324d07a23cfa5d341c9e91388ed0d6db9b22b77f3cf5b249013362e09670&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibkfGiaSBUodV6IMEfulvx7eT8Y6lxN1rBdhlG9vXuc8qiajWhgRezsrKkJTgFIAVgMVD3rtBKnI9rQ/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-11-03 17:49:45,舟山医院院长张超一行赴普陀山社区卫生服务中心（普济医院）调研指导医联体工作,4,2941,3,2,19,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566189&idx=4&sn=228757383eaf06e64b7672c234c97c82&chksm=8906cd7652215ba8f5bff4d7a0dd764e8ae0198445cf9e0cb2e0635e054e244d3e74910ae3e3&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSiciaJJv9D1yiaD26WWJCqNHGhcQqG9amzpSElM4KLK4ydRF7RteWP2n5LTakeY3OshQV5IUGiaw3LRug/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-10-27 19:35:52,管理提质量 创新促发展 | 舟山医院成功举办省级继续教育项目《医院护理管理应急体系实践与创新》,4,897,2,3,5,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566069&idx=4&sn=f800a34f9a1f2e5664648a4a3dd2f4ff&chksm=89d22c443b0d2ef735cc100d7a887a10306a37139c56cead208c4009085c99a0597e739188bb&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicCEK7v1fticib7IByTkDbTFEgcGWbtQwyLS66dCS0AURSEl5ABw0VA3Fbpt3fQ91cfMIkbguzVNqew/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-10-20 18:09:14,肌痉挛康复创新治疗！舟医康复医学科超声引导联合肌电刺激定位，精准注射肉毒素实现治疗,4,1290,1,3,9,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565674&idx=4&sn=b85951894a1d1cea8a235400732b86c9&chksm=89313d148317156ac86eb596ce8c9d60f1615c5130862da18a76656f73226d648189654168c8&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibVXBaCKy2ARzwgd6nykLcoDyzsOXlIH16D1hEibOjvpk5icDHm3gwpjGIqNzBachr7MkIALHqZKbOw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-10-13 18:39:41,大脚骨的难言之隐：这种情况小心是“踇外翻”！爱穿高跟鞋的女性更要警惕,4,1850,5,6,19,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565552&idx=4&sn=579c639098d447cd5b68bbf71c7b3a89&chksm=89ec827fb1cd22834ce49a2b68c1215993aefe5b3a3583fdbb27d0ff011c82cd2737a976ace9&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8GvHmcOuacwibfICH0aU0Gu5tF3w8U1Rm6oLTks9AfLfv9dnYibXliaYSj5q2LWpWpeWxxibmcOADJBw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-10-07 20:14:00,专家医讯丨舟山医院一周外请专家出诊表（10月9日—10月15日）,4,4381,1,2,0,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565461&idx=4&sn=406ed74a5b9787051e1380e48fc6b211&chksm=89c7a5e9b8eb05c39b3856014304bf31b35d78ccd526835750f2579ebdaab41933d272a0a907&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8f7gLmI7LbODOYdUJc1zvkniavqMvFaRbqFibImcOWRDvsqt3VEXd3bQWAONYRIj9vnUt8R4CcCmhw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-09-26 20:09:22,让中风患者早拔胃管，吞咽功能更快恢复！舟医康复医学科独立开展吞咽造影等多项技术,4,1264,1,2,7,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565296&idx=4&sn=23d7a129ac2d3dbd0e305d64ce4d66e7&chksm=8977e978d881f904a67dca741bf61faee3132f6c6e3e9a22ff56c2c725fcce70b8c6e3fceeb0&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicOgqhQ0611zTrkIKkJia5ia0PrAHMhK9lKKGk3zazIsTic6SXiapVeg7ykT6yTflibJuboJic2wHNUsdSQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-09-18 19:02:35,【专家医讯】浙大二院骨科王卫教授每周日在舟山医院坐诊、手术,4,2032,3,6,9,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565139&idx=4&sn=568bdb96b07f46caf860495c6c121fba&chksm=89e4d7d111a690a4a9572eb9df867012ce49424dbf9a8ea3bd7c22e83f5cd5e2fc0f12e6887d&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9WkLkKdXyy855PfkmpGeDBNMbtL4BDuAsT6Z0d0dAhEibB7vPV5A0JLRD2u61hQl2ZSltjMmzNvkw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-09-12 21:08:24,【专家医讯】浙大二院肝胆胰外科常务副主任严盛教授本周四将在舟山医院坐诊、手术,4,4239,2,11,3,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565004&idx=4&sn=78c52462131099be695bd53b534355f0&chksm=89cac04ad7f2e32cebadc9e5ed7d0a4f808db2996e589f36074fab536c407291b53a381ad0a8&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9WkLkKdXyy855PfkmpGeDBak1WczhVlCg5h9JNkt96mvjekWtpFOA1I6PzX67OtFvrBajO3WLT9Q/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-09-06 21:23:24,舟医发布丨9月9日上午，宁波市眼科医院沈肇萌主任医师到舟山医院坐诊/市医学研究伦理质控中心成立大会暨医学研究伦理培训班顺利召开,4,2190,2,1,3,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649564881&idx=4&sn=40737408d474025568cdf72c46e268d8&chksm=891581993c3dbc20dac19767167f3489580fbac5d7e8220f3d862dc14042b6f2b6e5ac3522b2&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8piaFOX8Xy2V7DhN6yicUQ7VKCfNQdOVmGiapbT8sHnHLL6siaTbm3yMaQG4LoibhIAmIJ6YFcOGAL6iaw/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-08-30 20:31:56,【专家医讯】浙大二院樊友启教授每周五在我院坐诊、手术,4,2781,3,8,0,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649564679&idx=4&sn=a79eca9d67adfd59151c5686c787fa25&chksm=892c4d660ad87e519c97e61a45ae1970918ecbb5761cc7ec11f207a7398b60f95dd86f413905&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9q9qeWiatoQ5YAIpuLzFGDJF7U5LUdAbnardznRibuMaPC8Qn6dnnqA73CZWSBYo709rPuzJ4QwIOw/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2023-08-19 10:38:15,勇担健康使命 铸就时代新功丨舟山医院召开“第六个医师节”庆祝大会,4,1161,1,2,3,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649564488&idx=4&sn=313ef0759a4a0d2c766f9a9b3c524afd&chksm=898b7c718dfec91173774215f5e56e379f1b01a62b60dfdd2e64572952e96f049646b0201790&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicO2ft3HXRIF3kJY5lZX0xFDcYVoHZndKYiaXNCfAibH6ugjNWOG5yP5FZRFxyGh2AYyT3hq97aNz4Q/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-08-16 21:27:09,不用吃射线！浙大二院引领舟山医院成功开展三维心脏超声引导下房颤射频消融术,4,2890,0,2,11,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649564108&idx=4&sn=3bbbcc423b9acdc09a57c7b99bc838f4&chksm=89f01cb27f4a92a71e1bbba62614df2f605b2b20603e0932f96076c4bf99ae8a5c98e0bea716&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8NUAIiam7NnJYgH0ysFYq0AeSgU6vjQydD2y4OLoRwSoyCk2qW8ttIrCvGdVHOuicQnWeUpbovQVAg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-08-01 17:26:47,专家医讯丨沪上名医一周出诊表（8月4日-8月10日）,5,576,2,5,10,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578579&idx=5&sn=72d13220308483431c0d7e8094542c4f&chksm=8904ac1f8c0483e7763d531ae19b4b001d2ff3c3233ff79eb3d81aba91547d4a7cbf90183177&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibs3OY8fopSx1QtLuf13icPibciaN1RmLDNrf5esibicQzrbedsoClQiauZObTc5wJicv2ibpibiaztLxb0gpMA/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2025-07-25 17:57:54,喜讯！舟山医院职工在市级演讲比赛中分别荣获一、二等奖,5,3880,8,43,26,2,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578515&idx=5&sn=1559db2011342a4d970be01569dcb173&chksm=89a039516cce96169ea165dafccfbecd2f1cf5769a7e18cfaad584842125fb9ea13a096f11b8&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicJlACIjibwgNRgmBv3bXphPTvZlVFsKJS5116ZCHsedR0u8ic6gOHFiaNXlox08s7nK2ovD4TPjFKWQ/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-07-18 17:34:08,​舟山医院2025住院医师规范化培训招生公告（第二批）,5,1942,2,16,68,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578421&idx=5&sn=db2e947c3dc9b9f8aa89f67b9ec85d1a&chksm=89ff7476278eb80f68e529c0e54be287a4c1fe2b8240a16cf1bec101364bbe8995da2f979802&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8IEba77CYKacMWNnAJFST4TcFyhrWe0VR342liciaG8c1zqNjWiaRXhNuhiasaegcgXEuyxpKQCTBcjw/300?wxtype=jpeg&wxfrom=0,通知公告类,,,,,,,
2025-07-11 17:46:00,58岁男子单侧肢体无力，颈动脉斑块是“元凶”！专家提醒：警惕不稳定斑块,5,920,2,14,24,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578243&idx=5&sn=14b970b79ed5c8ab3c25c645d557855f&chksm=891ea4fd3cbb09bf0ef100aa2c8062722345f0e85d83705f02504db3573618f933b6796f9583&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicSrSlSMxtXXBibqiaEaicSEPAf8owQhM9uE3ANFjGnWrbPSa8YLQdcOTxnsqlYBHqVyKawCne4zy19w/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-07-04 18:32:04,专家医讯丨舟山医院一周外请专家出诊表（7月7日-7月13日）,5,1325,2,22,6,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578145&idx=5&sn=6637e1d01a88b94f93332bd7eae170cb&chksm=8930fb51f718a0ad28f514cd1862caec1405b176aa4b094e7aa986b7c0dbd7d76c4ea484644d&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8bmBVGib0DI7PC1dG0ESmsB1ia7icicjr1ibicibuogYehNo1rh1soUqqqaIEok5H8icW7tsId4Ga0wQNfWg/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2025-06-28 09:44:24,暑假来袭，孩子眼睛“告急”？关于近视，这些真相和误区家长必须知道,5,378,1,10,10,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578064&idx=5&sn=ad56076576a8d2d3e5f22955ac3b5172&chksm=89acb69254c430cdfa0741ad76fbf27f00b8461db0f6c2ad7f08a8692d58f1b75997f8e53854&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicYVwJd5XfnEVruzWgJmibTPdIyic0Nu2baY9cq9cbxEKpyLRHLXica8MpIHqqbXibJ2IkJTgAY6JibfBg/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-06-13 18:32:31,舟医史话18丨渔场上的专业医疗防疫队，守护渔民健康的“战士”,5,398,0,12,2,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577812&idx=5&sn=bf012c92a960950a68a1a5ad795b545c&chksm=891ede9f194317c7559c0bbab08e02bd082f9d3774a7e6e90792d45ee2a183f1284fb06c1c2e&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS96ZLxIODLefTSI2ADqta0X02SXP6MjATaNuYO3ylc3kLozoJahxZsONmXInYf5Xeic8VIibKw2HgLw/300?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2025-06-06 18:31:51,舟医科普丨夏季防晒，这个部位常常被遗忘！专家提醒，眼睛防晒不可小觑！,5,576,0,3,14,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577714&idx=5&sn=f82cccb967aa76baede387c9167f2a87&chksm=89d26a23008d974900c98cf036511301919d03df6d07fe4b83aabd291c62aed88e410ce60fba&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS9U2DOMgjqZrPTpBTgltWPoV50AJrr04SAIZH5ibq1go7BuKEe0QsF4pAPPufexOANKcQH6Kwic0q9w/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-05-30 20:39:28,2025年舟山医院住院医师规范化培训招生通知,5,1896,1,6,100,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577559&idx=5&sn=309843e163b4f5922e0e440432974db2&chksm=893ad0674c5dc7d254afe8279bbf0f4e92131ae553a95be64689a06064094a9bb130603131f3&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibAJmjU5iaFTBoO8QkTIgiajY2JEbp0rITxgiccdlqp77xxoYlgzZQNlIoHAcOX19nZDxz4MwjLcpxRA/300?wxtype=jpeg&wxfrom=0,通知公告类,,,,,,,
2025-05-23 18:31:34,党建+优质服务年|术前检查超繁琐？住院床位难协调？舟山医院“全程管家”一站式全搞定！,5,405,0,1,4,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577347&idx=5&sn=ae7fbec947fb9169d9fa7bf8317af8bc&chksm=89a560d3a153eab6fcd84dfa8553adc4914f5be1d3af6b4075637c83bd98557e648c5eee4591&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibnBkaY0VicKZgVXxNfmDl2cAec4o91ibNibrCKsvCEaeO39Wh0yQwGgl2AiaLNQlF86hb2OZJ66IqIKQ/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2025-05-12 20:37:36,点亮健康之光，传递护理温暖——舟山医院开展“5·12国际护士节”科普义诊健康服务活动,5,759,2,1,5,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577153&idx=5&sn=21a028da3705b121c86640e38bf4ae5d&chksm=897e3281835793469f3f94d2704c0f8f09dccd0083e64b7c9d94b60b53d1eb146bc4eb14373a&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8VLRZBcZbMVzasAem0KVTUaoBkyZ1e4KgKY76Q9gZGePe5z5icWNuERlu54zt6xSLsMLgItCwPf0Q/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-05-09 18:32:35,设施升级!高压氧“头等舱”搬迁完成并投入使用，舒适治疗新起点,5,1327,2,3,51,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576835&idx=5&sn=3447f1f75c4303459c81006a5b759be0&chksm=895667956e5ca0ff63651306bc3054c3147ac9efb9a8e9d8f4b36feb0ae3820c37becbbaa54a&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibnBkaY0VicKZgVXxNfmDl2c1OrTSb1SicXqREs777UFUtAh6Xyiaibu7iaibpicicFlhyxPUTCISZgY6nQgA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-04-25 18:30:58,专家医讯 | 舟山医院一周外请专家出诊表（4月27日-5月4日）,5,1280,3,3,5,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576674&idx=5&sn=4384ba27c7c1a9eb1b9aa8f5ee5ca4eb&chksm=89067fdfc1e6a955716d2e4f06086efd1f66f7f9867fa5271c888cb40bdfaa1f82180ad23a0c&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSiccAagVSVrVoMnuImrErzu7UWouwicMJ04ibBy8of8qhZtBaBPl6Jk5LLGLibl8JribXThquibReBMFRiaQ/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2025-04-18 18:31:28,舟医科普丨久病成良医？慢性病患者真的可以自行调整治疗方案吗？,5,574,3,8,28,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576560&idx=5&sn=6058b3e6f43f34fb42d9680061e636c3&chksm=8964c3f9400370a91be962ed39fa81591320de4dcc196d65c7a1ead4ff91ec3b9b1bebb0d3a6&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibibelCXCkEjshQCF1yfbSbvobgZLxX1UjTQMTSOibyddSicEv6QS2wuDou64Q5dzYNzXGLAjmq3j9iaA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-04-11 18:32:29,70岁大伯眼睛模糊，看不清，以为是老花眼？ 竟是这个病“惹的祸”！,5,1428,2,3,14,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576483&idx=5&sn=99c8fea4fa103695ce39ca55f08de09a&chksm=89131a6706fe766b6a6ad133b7e9115b4044eea4446be952a30ec622cc8ba3a51f1ca3b89e33&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8FkxYeHGic0IicpQPDVRgquxGJGd3Fp9Vmg7NfNosd7yjvSpjS0oib8ljQ3UibPibtNIxCia9n0O5yWJsw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-04-03 18:31:50,浙江省舟山医院12个高层次人才岗位等你来！,5,1766,2,4,56,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576356&idx=5&sn=1f3914b9b8e24673ab70953fd545a75d&chksm=8955ad3483d9738558746ffbcd87f139a7779177beb2a60e5be4890df7be7f51ba3b74bd041d&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibP4fxrnXRerWUsGyXAHZfo6pDKqdib2ia0LWcoNag0ZAKBRlibaXmvWicyibh16wN12a0bSWhWFXgQJxQ/300?wxtype=jpeg&wxfrom=0,通知公告类,,,,,,,
2025-03-28 18:32:09,本地考点！舟山医院公开招聘医护人员22人,5,2721,3,4,114,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576165&idx=5&sn=fc8606affc926c6447fe178b7a5530a5&chksm=897b8063df044da71a0e0e025666a7162657dab4e6909d90f6b33c13a50b98a50bab5a058a8c&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibNlIEaNhS9nibDsGBau31pnptTOVe1K9bAwEzwdPkA98OicjhMLRjicERUlQLdNbaFlVRxKOsljmmrQ/300?wxtype=jpeg&wxfrom=0,通知公告类,,,,,,,
2025-03-14 18:32:47,自酿酒变"毒酒"？舟山医院专家揪出“真凶”：家中这类容器竟是隐形杀手,5,1349,2,22,36,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576017&idx=5&sn=bb8248998eef299022b7500ee2024dae&chksm=8976605ab1847585a28b6f776399af5f37834fff1a64bb10d0775cb6d98a6da24084d7d22992&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicDVoNUkrZiciaAOOpFsuEBbdA1IlLznQNcR1T0EQh6cojarStwD2XSYBlMDcElnQibEr2j0gqEt3P4w/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-03-07 19:28:18,专家医讯丨沪上名医一周出诊表（3月10日-3月16日）,5,1073,0,11,3,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649575912&idx=5&sn=bcfaae7914dc83ff80d9fad9efed08ff&chksm=89d12cc78b425432e9993f759760bfb25af001203462a30c5ecbe5bc84a233d12fb740fb3821&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicd4445iaGIhJic9gnKkIZRib0VSXXdXqDwrRh5mbWslmXCIm2kcutDXGBDNVO3ib1PRq8Z1zBCyueNgg/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
